,lat,lng,name
121,28.322418,113.827232,长沙市浏阳市
122,28.16314,113.630189,长沙市浏阳市
123,28.474363,113.565764,长沙市浏阳市
124,28.164535,113.650765,长沙市浏阳市
125,28.326117,113.828293,湖南省长沙市浏阳市东恒路92号附近
126,28.428169,114.098585,长沙市浏阳市
127,28.166281,113.604894,湖南省长沙市浏阳市富源街和强华大道的交叉口附近
128,28.282091,113.752386,长沙市浏阳市
129,28.176559,113.653317,湖南省长沙市浏阳市复兴小区24栋
130,28.301117,113.85474,长沙市浏阳市
131,28.217422,113.411098,长沙市浏阳市
132,28.354611,113.889726,长沙市浏阳市
133,28.212263,113.415252,洞阳镇柳冲路起跑线辅导托管
134,28.011146,113.341374,长沙市浏阳市
135,27.982764,113.406501,上市街5附近
136,28.159001,113.621824,长沙市浏阳市
137,28.166435,113.605007,长沙市浏阳市
138,28.147074,113.64212,长沙市浏阳市
139,28.161903,113.631765,长沙市浏阳市
140,28.223794,113.398189,长沙市浏阳市
141,28.131383,113.643866,长沙市浏阳市
142,28.14175,113.634451,长沙市浏阳市
143,28.166211,113.605099,工业品市场10栋1号
144,27.982037,113.404967,上市街与步行街交叉口南50米
145,28.155516,113.626403,长沙市浏阳市
146,28.145178,113.638789,湖南省长沙市浏阳市人民中路192号
147,28.142461,113.635774,长沙市浏阳市
148,28.166169,113.605243,长沙市浏阳市
149,28.166577,113.604726,工业品大市场16栋20号
150,28.141845,113.634946,长沙市浏阳市
151,28.15329,113.635991,长沙市浏阳市
152,28.141024,113.642063,长沙市浏阳市
153,28.162587,113.602139,浏阳西站祥和大酒店对面
154,28.142809,113.635772,长沙市浏阳市
155,28.14343,113.635916,长沙市浏阳市
156,28.166311,113.6055,长沙市浏阳市
157,28.165844,113.606017,湖南省长沙市浏阳市浏阳市工业品综合大市场西北(强兴大道)
158,28.257213,112.555384,长沙市宁乡县
159,28.286575,112.5913,长沙市宁乡县
160,28.256786,112.556436,长沙市宁乡县
161,28.28117,112.561956,湖南省长沙市宁乡市玉谭镇花明北路凝香华都15A栋
162,28.271992,112.555343,长沙市宁乡县
163,28.271155,112.571767,长沙市宁乡县
164,28.14232,112.295309,长沙市宁乡县
165,28.258033,112.559336,长沙市宁乡县
166,28.252065,112.57016,长沙市宁乡市沙河新城b栋41-44号
167,28.248824,112.578557,长沙市宁乡县
168,28.256804,112.561502,长沙市宁乡县
169,28.254601,112.562709,长沙市宁乡县
170,28.281989,112.580428,长沙市宁乡县
171,28.261767,112.564751,长沙市宁乡县
172,28.153479,112.132555,长沙市宁乡县
173,28.277058,112.570258,长沙市宁乡县
174,28.261408,112.565371,长沙市宁乡县
175,28.012939,112.732726,长沙市宁乡县
176,28.261525,112.549871,长沙市宁乡县
177,28.041125,112.186561,长沙市宁乡县
178,28.251006,112.397634,092县道煤炭坝镇中心小学附近
179,28.025666,111.955474,长沙市宁乡县
180,28.247158,112.555127,长沙市宁乡县
181,28.251685,112.570067,玉潭镇街道南苑社区沙河新城B栋144号
182,28.246286,112.578184,长沙市宁乡县
183,28.248949,112.402257,长沙市宁乡县
184,28.245183,112.550067,宁黄路90号附近
185,28.241963,112.551582,长沙市宁乡县
186,28.042657,112.1858,长沙市宁乡县
187,28.257798,112.564534,长沙市宁乡县
188,28.247963,112.577896,长沙市宁乡县
189,28.262226,112.545142,长沙市宁乡县
190,28.254272,112.574857,湖南省长沙市宁乡市沩江大道湖南宁乡义乌小商品批发城
191,28.243953,112.578321,湖南省长沙市宁乡市韶山路(宁乡市历经铺国土所东南)
192,28.264163,112.555281,长沙市宁乡县
193,28.272722,112.559091,湖南省长沙市宁乡市玉潭镇紫金路153号
194,28.276276,112.5843,长沙市宁乡县
195,28.271348,112.537325,楚沩西路塘湾诊所西50米
196,28.270924,112.537186,湖南省长沙市宁乡市豪德C区百货综合市场(319国道西)
197,28.250474,112.568866,长沙市宁乡市
198,28.248664,112.573312,湖南省长沙市宁乡市金鑫南路48号附近
199,28.245695,112.55892,湖南省长沙市宁乡市幸福家园(龙江路西)
200,28.24895,112.572557,湖南省长沙市宁乡市历经铺街道金南路沙河佳园北
201,28.250631,112.568738,湖南省长沙市宁乡市对讲机(金湖路西)
202,28.251901,112.402026,永富路与长兴路交叉口北200米
203,28.263332,112.54395,湖南省长沙市宁乡市新康西路鑫佰加家居博览城A区南100米
204,28.270327,112.537333,湖南省长沙市宁乡市豪德C区百货综合市场(319国道西)
205,28.269727,112.537216,楚沩西路宁乡豪德C区百货综合市场往南100米
206,28.252144,112.567472,长沙市宁乡市沙河市场西大门214号
207,28.242188,112.550171,长沙市宁乡市白马大市场11栋243号
208,28.242185,112.551644,湖南省长沙市宁乡市白马桥街道黄花南路中国邮政西北50米
209,28.254117,112.57544,湖南省长沙市宁乡市义乌小商品批发城(沩江大道南)
210,28.251032,112.568341,长沙市宁乡市沙河市场265号
211,28.249178,112.572681,金南路166号附近
212,28.2507,112.568545,长沙市宁乡市
213,28.253767,112.575756,长沙市宁乡市
214,28.250936,112.567721,长沙市宁乡市
215,28.241416,112.551362,长沙市宁乡县
216,28.25417,112.57528,湖南省长沙市宁乡市义乌小商品批发城西北(沩江大道)
217,28.237503,112.537952,白马桥乡锦绣花城一栋1011号
218,28.259824,112.552202,八一西路与钟魁巷交叉口东50米
219,28.261438,112.550708,湖南省长沙市宁乡市一环北路18号
220,28.270581,112.536636,长沙市宁乡市
221,28.270527,112.536615,湖南省长沙市宁乡市豪德C区百货综合市场(二环南路东)
222,28.256606,112.557273,湖南省长沙市宁乡市锦都主题酒店东50米(花明南路东)
223,28.25059,112.568856,湖南省长沙市宁乡市对讲机(金湖路西)
224,28.246247,112.574671,湖南省长沙市宁乡市历经铺街道银河路东城怡园旁
225,28.25097,112.567636,长沙市宁乡市沙河市场3468号
226,28.252104,112.567472,长沙市宁乡市沙河市场西大门5号
227,28.253704,112.57488,湖南省长沙市宁乡市金明通用机械厂西北(沩江大道南)
228,28.251159,112.5674,长沙市宁乡市沙河市场3118
229,28.251231,112.56776,长沙市宁乡市
230,28.250605,112.568044,玉潭镇沙河市场d栋3878号
231,28.251254,112.574665,长沙市宁乡市
232,28.248222,112.573066,长沙市宁乡县
233,28.25111,112.56711,长沙市宁乡市沙河市场3328
234,28.241416,112.551362,湖南省长沙市宁乡市白马大市场
235,28.044432,112.643437,湖南省长沙市宁乡市安源路和繁荣路的交叉口附近
236,28.077244,113.001092,长沙市天心区
237,28.073897,112.992702,湖南省长沙市天心区中意二路111号
238,28.19685,112.981653,长沙市天心区
239,28.194006,112.98293,人民西路251号1栋(步行街)
240,28.19474,112.98161,皇兴南路步行街
241,28.200407,112.98239,长沙市芙蓉区五一大道
242,28.180069,112.991623,长沙市天心区
243,28.198706,112.97641,湖南省长沙市天心区大西门上河街103号
244,28.194768,112.976912,湘江中路二段36号华远华中心
245,28.190086,112.982137,长沙市天心区
246,28.108521,112.986301,长沙市天心区新姚南路198号
247,28.099263,112.993491,长沙市天心区
248,28.20078,112.977389,长沙市天心区
249,28.182243,112.985007,湖南省长沙市天心区劳动西路215号
250,28.090571,112.9775,长沙市天心区
251,28.082198,113.000865,长沙市天心区
252,28.199981,112.981896,天心区五一路655号嘉顿新天地1层
253,28.198208,112.982462,长沙市天心区
254,28.190407,112.982058,长沙市天心区
255,28.197486,112.981777,长沙市天心区
256,28.080736,112.995401,芙蓉南路与中意二路交汇处
257,28.195139,112.982846,人民西路达芙妮南侧10米
258,28.184432,112.97458,长沙市天心区
259,28.171048,112.9782,长沙市天心区南湖路458号
260,28.16793,112.977306,长沙市天心区
261,28.19933,112.98266,长沙市天心区友阿春天负1楼
262,28.185704,112.976538,黄兴路489号
263,28.188274,112.978439,长沙市天心区
264,28.181347,112.987176,湖南省长沙市劳动西路289号嘉盛国际广场23层
265,28.189665,112.983276,长沙市天心区
266,28.196123,112.977,永湘新街与永远街交叉口东南100米
267,28.193818,112.982802,长沙市天心区
268,28.116804,112.972355,新联路西100米
269,28.148946,112.975146,长沙市天心区
270,28.101816,113.001783,长沙市天心区
271,28.139451,112.9877,长沙市天心区
272,28.165677,112.991597,长沙市天心区
273,28.189577,112.983594,湖南省长沙市天心区晏家塘海富大厦旁(长沙阳光医院西北)
274,28.178313,112.986552,长沙市天心区
275,28.100883,112.998917,长沙市天心区
276,28.171979,112.982238,长沙市天心区
277,28.19863,112.976915,下河街大市场卫国街4号
278,28.190028,112.983701,长沙市天心区
279,28.198992,112.976428,长沙市天心区
280,28.200386,112.976833,长沙市天心区
281,28.189459,112.983623,长沙市天心区
282,28.328234,112.868527,长沙市望城县
283,28.129406,112.955735,长沙市岳麓区
284,28.300572,112.903426,长沙市望城县
285,28.362882,112.818527,长沙市望城县
286,28.286159,112.927665,长沙市望城县
287,28.299484,112.880337,长沙市望城经济技术开发区雷锋大道1389号
288,28.351799,112.833397,湖南省长沙市望城区博林谷主题酒店(取忠路南)
289,28.293526,112.92457,月亮岛路与金星北路交叉口东北50米
290,28.350691,112.831371,长沙市望城县
291,28.35791,112.821876,高塘岭镇郭亮中路259号红建大厦一至3楼
292,28.282825,112.884126,长沙市望城县
293,28.250448,112.872053,湖南省长沙市岳麓区东方红路金南家园5栋
294,28.283357,112.883298,长沙市望城县
295,28.317368,112.878002,长沙市望城县
296,28.100351,112.930644,长沙市望城县
297,28.098907,112.861614,长沙市望城县
298,28.381116,112.819753,长沙市望城县
299,28.374455,112.913191,长沙市望城县
300,28.29996,112.844308,黄金园街道普瑞大道西路
301,28.507975,112.730388,乔口镇顺风路129号
302,28.137039,112.906344,湖南省长沙市岳麓区含浦镇裕园小区A12栋
303,28.3788,112.91038,长沙市望城县
304,28.506232,112.727856,长沙市望城县
305,28.205898,112.847814,湖南省长沙市望城区雷锋镇枫林三路雷锋机电建材批发市场
306,28.318378,112.874323,长沙市望城区东马农贸市场北门
307,28.096021,112.933905,湖南省长沙市岳麓区潇湘南大道(东线)坪塘百业家园东
308,28.092837,112.932418,坪塘镇富源路5号
309,28.375889,112.823546,湖南省长沙市望城区下西塘街63号附近
310,28.303199,112.922586,长沙市望城县
311,28.093016,112.932165,湖南省长沙市岳麓区长沙市公安局岳麓分局坪塘派出所
312,28.287893,112.921657,湖南省长沙市望城区星城实验小学(银星路北260米)
313,28.323593,112.855356,湖南省长沙市望城区白沙洲街道马桥河路晟通城东门
314,28.315938,112.913244,湖南省长沙市望城区荷塘月色一路荷塘公交站东北(东)
315,28.309698,112.842782,高星大道东150米
316,28.323446,112.855422,马桥河路125号附近
317,28.206471,112.852635,长沙市望城区
318,28.096068,112.933325,湖南省长沙市岳麓区潇湘南大道西100米
319,28.288199,112.936736,银杉路湘江佳园广场(银江苑附近)
320,28.154737,112.914277,长沙市岳麓区
321,28.205396,112.847849,湖南省长沙市望城区雷锋镇雷高路雷锋机电建材批发市场
322,28.093035,112.932138,坪塘镇富源路27号长沙市公安局岳麓分局坪塘派出所附近
323,28.206446,112.853681,湖南省长沙市望城区雷锋镇枫林三路金安大厦附近
324,28.205898,112.847814,枫林三路1841号附近
325,28.160166,113.001956,长沙市雨花区
326,28.163629,113.049094,湖南省长沙市雨花区劳动东路260号京武浪琴山裙楼1-3楼
327,28.190043,113.014149,长沙市雨花区
328,28.137311,113.043187,长沙市雨花区
329,28.117703,113.019739,长沙市雨花区
330,28.189884,113.01332,长沙市雨花区
331,28.144183,113.035916,雨花区香樟路819号
332,28.175686,113.000762,长沙市雨花区
333,28.176042,112.998154,长沙市雨花区
334,28.101201,113.018426,长沙市雨花区
335,28.174769,113.000639,长沙市雨花区劳动西路534号
336,28.102069,113.027641,长沙市雨花区
337,28.136873,113.040482,木莲东路269号
338,28.144269,113.036103,香樟路819号
339,28.14831,113.057504,湖南省长沙市雨花区香樟东路349
340,28.081159,113.045221,长沙市雨花区
341,28.143498,113.065096,黎托街道黎托路黎郡新宇康景园
342,28.187421,113.0356,马王堆南路79号(万家丽加油站以南)
343,28.139138,113.00878,长沙市雨花区
344,28.160596,113.022543,湖南省长沙市雨花区东二环树木岭立交桥东南角
345,28.177611,113.049017,湖南省长沙市雨花区沙湾路289号
346,28.185687,113.03549,长沙市雨花区
347,28.131062,113.019529,长沙市雨花区
348,28.179288,113.013182,湖南省长沙市雨花区阿弥岭路112号
349,28.187397,113.036151,长沙市雨花区
350,28.13583,113.026413,洞井中路411号园康星都荟小区2号
351,28.164056,113.001514,长沙市雨花区
352,28.189762,113.010211,长沙市雨花区
353,28.182982,113.035622,长沙市雨花区
354,28.116933,113.005333,奥林匹克花园北京北京公馆11栋105附近
355,28.11722,113.026733,洞井路与湘府东路交叉口东北150米
356,28.175985,113.005259,长沙市雨花区
357,28.117679,113.043326,长沙市雨花区
358,28.120741,113.031779,圭塘路与景观路交叉口西南150米
359,28.188936,113.014457,湖南省长沙市雨花区人民路9号(家润多超市东侧)
360,28.112686,113.022674,长沙市雨花区
361,28.190311,113.043402,长沙市雨花区
362,28.177072,113.028844,雨花区高桥茶叶城A4栋1号
363,28.124636,113.055943,洞井街道湘府东路南屏锦源8栋
364,28.162906,113.035965,长沙市雨花区
365,28.176506,113.001076,长沙市雨花区
366,28.17797,113.026687,长沙市雨花区
367,28.177357,113.029509,高桥街道高桥市场家电百货城24栋
368,28.176015,113.048214,长沙大道893号附近
369,28.094022,113.029215,万芙南路与金海路交叉口西南100米
370,28.118383,113.007372,湘府中路梦网景园湖南移动大楼
371,28.184967,113.035192,长沙市雨花区
372,28.18443,113.035523,万家丽中路101号附近
373,28.129182,113.02682,洞井中路219号
374,28.174055,113.035359,长沙市雨花区
375,28.172441,113.036321,湖南省长沙市雨花区万家丽中路华雅城市高尔夫俱乐部西南
376,28.148096,113.034766,长沙市雨花区
377,28.091699,113.020916,长沙市雨花区
378,28.178755,113.030239,长沙市雨花区
379,28.177156,113.02652,长沙市雨花区
380,28.177673,113.027139,长沙市雨花区高桥大市场日化城2栋206
381,28.186459,113.003289,长沙市雨花区
382,28.112567,113.023121,长沙市雨花区
383,28.11211,113.025,长沙市雨花区
384,28.177232,113.027093,长沙市雨花区
385,28.139789,113.044137,长沙市雨花区
386,28.138339,113.024201,洞井中路西100米
387,28.17797,113.028102,长沙市雨花区
388,28.178362,113.029793,长沙市雨花区
389,28.112071,113.023685,长沙市雨花区
390,28.177974,113.028301,长沙市雨花区
391,28.17795,113.028461,长沙市雨花区
392,28.17877,113.028675,长沙市雨花区
393,28.112058,113.022629,长沙市雨花区
394,28.178248,113.03012,高桥新塘垅老二号小区19栋西头
395,28.112761,113.022629,长沙市雨花区
396,28.177537,113.028145,长沙市雨花区高桥家电百货城2栋104号
397,28.11233,113.024994,长沙市雨花区
398,28.112311,113.024479,长沙市雨花区
399,28.177951,113.024885,长沙市雨花区高桥酒店用品城14栋11号
400,28.179097,113.024664,高桥大市场西大门中栋一区6号a
401,28.179089,113.02488,高桥大市场西大门中栋2区1号A
402,28.112647,113.023646,杉木冲路与红星二路交叉口西100米
403,28.112612,113.025002,长沙市雨花区
404,28.177803,113.028447,高桥大市场家电百货城14栋122～124号
405,28.179125,113.025184,长沙市雨花区
406,28.179089,113.02488,长沙市雨花区高桥大市场中栋2区
407,28.111336,113.024106,长沙市雨花区
408,28.112758,113.023127,长沙市雨花区
409,28.178817,113.030278,湖南省长沙市雨花区华洋路高桥家电百货城旁
410,28.112295,113.023685,长沙市雨花区
411,28.178661,113.024167,长沙市雨花区
412,28.178661,113.024167,长沙市雨花区高桥大市场中栋2区
413,28.177973,113.026275,高桥酒店用品城30栋17号
414,28.178518,113.029713,长沙市雨花区
415,28.178756,113.030239,长沙市雨花区
416,28.178747,113.028701,长沙市雨花区
417,28.178352,113.030513,湖南省长沙市雨花区高桥茶叶城(马王堆南路西)
418,28.17683,113.02877,长沙市雨花区
419,28.178954,113.029129,长沙市雨花区
420,28.177103,113.025986,长沙市雨花区
421,28.177675,113.03579,长沙市雨花区
422,28.176513,113.028184,高桥大市场家电百货城13栋123号
423,28.179113,113.024364,长沙市雨花区高桥大市场中栋1区
424,28.111001,113.023817,长沙市雨花区
425,28.178688,113.027773,长沙市雨花区
426,28.112604,113.024474,长沙市雨花区
427,28.178502,113.029017,长沙市雨花区
428,28.178775,113.028275,长沙市雨花区
429,28.177351,113.029345,长沙市雨花区
430,28.177971,113.028138,长沙市雨花区
431,28.154234,113.018183,长沙市雨花区
432,28.178661,113.024167,湖南省长沙市雨花区长沙大道高桥酒店用品城
433,28.12987,113.030161,井湾路845号
434,28.113577,113.030237,湖南省长沙市雨花区洞井街道农博路天华小区
435,28.177774,113.026766,长沙市雨花区
436,28.112278,113.023124,湖南省长沙市雨花区井湾子街道红星二路小云百货批发部旁
437,28.178502,113.029017,新家电百货城21栋120-121号
438,28.178352,113.029091,长沙市雨花区
439,28.158956,112.998684,雨花巷90号附近
440,28.178518,113.029713,长沙市雨花区
441,28.17877,113.028675,长沙市雨花区
442,28.177637,113.028629,长沙市雨花区
443,28.178352,113.029091,高桥街道高桥大市场家电百货城22栋
444,28.108661,113.051891,牛头小区13栋1楼
445,28.202582,112.908804,湖南省长沙市岳麓区梅溪湖环湖路1177号
446,28.166977,112.932372,长沙市岳麓区
447,28.20401,112.888517,长沙市岳麓区
448,28.225137,112.939668,长沙市岳麓区
449,28.224852,112.942288,长沙市岳麓区金星中路428
450,28.170553,112.941522,长沙市岳麓区
451,28.244157,112.957963,观沙岭银杉路382号
452,28.174649,112.950647,长沙市岳麓区
453,28.202813,112.90899,梅溪湖环湖路1177号
454,28.203989,112.956498,岳麓区岳麓溁湾镇枫林一路81号(枫林宾馆旁)
455,28.205394,112.962156,长沙市岳麓区
456,28.213908,112.921441,长沙市岳麓区
457,28.205465,112.892653,长沙市岳麓区
458,28.225013,112.939818,金星中路383号
459,28.218112,112.901056,长沙市岳麓区
460,28.264047,112.953466,长沙市岳麓区谷山庭院1200号
461,28.244016,112.970067,长沙市岳麓区
462,28.243508,112.965224,含光路与潇湘北路交叉口西100米
463,28.207703,112.867928,长沙市岳麓区东方红中路232323号
464,28.22137,112.966616,湖南省长沙市岳麓区黄泥河路73
465,28.14585,112.95033,南二环附近
466,28.205309,112.892638,麓谷街道枫林三路
467,28.204186,112.878697,长沙市岳麓区
468,28.242481,112.910382,长沙市岳麓区
469,28.20719,112.868767,东方红路与枫林三路交叉口西北100米
470,28.229663,112.960606,长沙市岳麓区
471,28.203841,112.889747,长沙市岳麓区
472,28.252643,112.93867,长沙市岳麓区
473,28.242619,112.911773,湖南省长沙市岳麓区青山家园东南70米(排山路南)
474,28.203333,112.888736,湖南省长沙市岳麓区枫林路608号(涉外经济学院旁)罗马商业广场
475,28.224854,112.939773,长沙市岳麓区
476,28.235367,112.959415,银杉路8号
477,28.203848,112.888951,长沙市岳麓区
478,28.236457,112.959758,观沙岭路与银杉路交叉口东50米
479,28.224286,112.944055,长沙市岳麓区
480,28.225032,112.917298,桐梓坡西路与玉兰路交叉口东北100米
481,28.20925,112.956399,湖南省长沙市岳麓区溁湾镇白沙液街203号
482,28.217331,112.935355,长沙市岳麓区
483,28.200603,112.880572,梅溪湖街道万科城市花园1栋107
484,28.174105,112.951767,湖南省长沙市岳麓区阜埠河路221号
485,28.148083,112.932215,五星村龙回塘小区17栋二单元
486,28.217435,112.935391,黄泥岭社区2栋(格林星城菜市场正对面)
487,28.239939,112.90695,长沙市岳麓区
488,28.215674,112.929986,长沙市岳麓区
489,28.205571,112.957452,长沙市岳麓区
490,28.146866,112.926084,湖南省长沙市岳麓区学士街道中海国际四期3-4栋
491,28.14945,112.94896,长沙市岳麓区
492,28.237876,112.929508,长沙市岳麓区
493,28.149358,112.953351,长沙市岳麓区
494,28.240013,112.907061,永青路192号附近
495,28.218953,112.935831,长沙市岳麓区
496,28.216997,112.935732,长沙市岳麓区格林新城10栋111
497,28.259689,112.952097,湖南省长沙市岳麓区谷山路
498,28.230089,112.927319,长沙市岳麓区
499,28.238183,112.909192,雷锋大道217号附近
