lat,lng,bank,house
22.658,114.137,13,
22.658,114.15700000000001,17,
22.658,114.177,15,
22.658,114.197,71,
22.658,114.21700000000001,85,
22.658,114.23700000000001,35,
22.658,114.257,9,
22.658,114.29700000000001,12,
22.658,114.43700000000001,5,
22.678,110.99700000000001,6,
22.678,112.23700000000001,9,
22.678,113.01700000000001,9,
22.678,113.037,26,
22.678,113.057,15,
22.678,113.09700000000001,5,
22.678,113.117,7,
22.678,113.137,12,
22.678,113.15700000000001,6,
22.678,113.177,12,
22.678,113.197,26,
22.678,113.21700000000001,21,
22.678,113.23700000000001,101,
22.678,113.257,82,
22.678,113.277,21,
22.678,113.29700000000001,8,
22.678,113.337,9,
22.678,113.35700000000001,18,
22.678,113.37700000000001,9,
22.678,113.397,7,
22.678,113.417,28,
22.678,113.43700000000001,25,
22.678,113.45700000000001,5,
22.678,113.49700000000001,5,
22.678,113.51700000000001,7,
22.678,113.777,5,
22.678,113.79700000000001,39,
22.678,113.81700000000001,74,
22.678,113.837,56,
22.678,113.85700000000001,16,
22.678,113.87700000000001,6,
22.678,113.897,13,
22.678,113.917,30,
22.678,113.93700000000001,67,
22.678,113.95700000000001,45,
22.678,113.977,18,
22.678,113.99700000000001,83,
22.678,114.01700000000001,116,
22.678,114.037,95,
22.678,114.057,57,
22.678,114.07700000000001,39,
22.678,114.117,24,
22.678,114.137,40,
22.678,114.15700000000001,27,
22.678,114.197,5,
22.678,114.21700000000001,23,
22.678,114.23700000000001,27,
22.678,114.257,14,
22.678,114.277,8,
22.678,114.29700000000001,17,
22.678,114.31700000000001,15,
22.678,114.337,14,
22.678,114.35700000000001,21,
22.678,114.37700000000001,13,
22.678,115.557,5,
22.678,115.57700000000001,5,
22.698,110.35700000000001,80,
22.698,110.37700000000001,13,
22.698,110.677,5,
22.698,110.99700000000001,6,
22.698,112.21700000000001,23,
22.698,112.23700000000001,54,
22.698,112.257,11,
22.698,112.31700000000001,5,
22.698,112.337,5,
22.698,113.01700000000001,10,
22.698,113.037,16,
22.698,113.057,5,
22.698,113.15700000000001,29,
22.698,113.177,31,
22.698,113.197,7,
22.698,113.21700000000001,12,
22.698,113.23700000000001,34,
22.698,113.257,59,
22.698,113.277,40,
22.698,113.29700000000001,14,
22.698,113.31700000000001,15,
22.698,113.337,9,
22.698,113.35700000000001,11,
22.698,113.37700000000001,11,
22.698,113.397,7,
22.698,113.417,9,
22.698,113.43700000000001,11,
22.698,113.45700000000001,12,
22.698,113.477,15,
22.698,113.49700000000001,6,
22.698,113.537,8,
22.698,113.557,17,
22.698,113.777,14,
22.698,113.79700000000001,72,
22.698,113.81700000000001,72,
22.698,113.837,56,
22.698,113.85700000000001,25,
22.698,113.917,16,
22.698,113.93700000000001,52,
22.698,113.95700000000001,53,
22.698,113.977,44,
22.698,113.99700000000001,61,
22.698,114.01700000000001,49,
22.698,114.037,28,
22.698,114.057,46,
22.698,114.07700000000001,19,
22.698,114.09700000000001,34,
22.698,114.117,46,
22.698,114.137,75,
22.698,114.15700000000001,34,
22.698,114.177,17,
22.698,114.21700000000001,15,
22.698,114.23700000000001,48,
22.698,114.257,31,
22.698,114.277,22,
22.698,114.29700000000001,21,
22.698,114.31700000000001,16,
22.698,114.337,53,
22.698,114.35700000000001,60,
22.698,114.37700000000001,22,
22.698,114.397,8,
22.698,114.417,5,
22.698,114.757,5,
22.718000000000004,110.35700000000001,58,
22.718000000000004,110.37700000000001,14,
22.718000000000004,110.65700000000001,8,
22.718000000000004,110.677,8,
22.718000000000004,111.31700000000001,7,
22.718000000000004,111.337,7,
22.718000000000004,111.45700000000001,5,
22.718000000000004,111.477,5,
22.718000000000004,111.617,5,
22.718000000000004,112.23700000000001,48,
22.718000000000004,112.257,16,
22.718000000000004,112.93700000000001,6,
22.718000000000004,113.01700000000001,7,
22.718000000000004,113.037,7,
22.718000000000004,113.117,10,
22.718000000000004,113.137,25,
22.718000000000004,113.15700000000001,44,
22.718000000000004,113.177,27,
22.718000000000004,113.197,7,
22.718000000000004,113.21700000000001,7,
22.718000000000004,113.23700000000001,13,
22.718000000000004,113.257,38,
22.718000000000004,113.277,21,
22.718000000000004,113.29700000000001,37,
22.718000000000004,113.31700000000001,35,
22.718000000000004,113.337,43,
22.718000000000004,113.35700000000001,30,
22.718000000000004,113.477,12,
22.718000000000004,113.537,14,
22.718000000000004,113.557,18,
22.718000000000004,113.57700000000001,6,
22.718000000000004,113.777,11,
22.718000000000004,113.79700000000001,59,
22.718000000000004,113.81700000000001,66,
22.718000000000004,113.837,73,
22.718000000000004,113.85700000000001,48,
22.718000000000004,113.87700000000001,9,
22.718000000000004,113.897,16,
22.718000000000004,113.917,30,
22.718000000000004,113.93700000000001,21,
22.718000000000004,113.95700000000001,8,
22.718000000000004,113.977,16,
22.718000000000004,113.99700000000001,8,
22.718000000000004,114.01700000000001,9,
22.718000000000004,114.037,39,
22.718000000000004,114.057,72,
22.718000000000004,114.07700000000001,51,
22.718000000000004,114.09700000000001,39,
22.718000000000004,114.117,22,
22.718000000000004,114.137,34,
22.718000000000004,114.15700000000001,7,
22.718000000000004,114.177,24,
22.718000000000004,114.197,20,
22.718000000000004,114.21700000000001,28,
22.718000000000004,114.23700000000001,116,
22.718000000000004,114.257,118,
22.718000000000004,114.277,78,
22.718000000000004,114.29700000000001,30,
22.718000000000004,114.31700000000001,21,
22.718000000000004,114.337,20,
22.718000000000004,114.35700000000001,23,
22.718000000000004,114.37700000000001,8,
22.718000000000004,114.397,8,
22.718000000000004,114.537,27,
22.718000000000004,114.557,10,
22.718000000000004,115.51700000000001,6,
22.738000000000003,111.45700000000001,5,
22.738000000000003,111.477,5,
22.738000000000003,111.59700000000001,6,
22.738000000000003,111.617,5,
22.738000000000003,111.93700000000001,5,
22.738000000000003,111.95700000000001,5,
22.738000000000003,112.23700000000001,5,
22.738000000000003,112.917,6,
22.738000000000003,112.93700000000001,7,
22.738000000000003,112.95700000000001,6,
22.738000000000003,113.117,10,
22.738000000000003,113.137,9,
22.738000000000003,113.15700000000001,9,
22.738000000000003,113.197,6,
22.738000000000003,113.257,15,
22.738000000000003,113.277,13,
22.738000000000003,113.29700000000001,24,
22.738000000000003,113.31700000000001,6,
22.738000000000003,113.337,7,
22.738000000000003,113.35700000000001,5,
22.738000000000003,113.49700000000001,5,
22.738000000000003,113.57700000000001,12,
22.738000000000003,113.59700000000001,5,
22.738000000000003,113.777,11,
22.738000000000003,113.79700000000001,72,
22.738000000000003,113.81700000000001,92,
22.738000000000003,113.837,86,
22.738000000000003,113.85700000000001,46,
22.738000000000003,113.87700000000001,10,
22.738000000000003,113.897,22,
22.738000000000003,113.917,37,
22.738000000000003,113.93700000000001,24,
22.738000000000003,113.95700000000001,10,
22.738000000000003,113.99700000000001,11,
22.738000000000003,114.01700000000001,40,
22.738000000000003,114.037,55,
22.738000000000003,114.057,49,
22.738000000000003,114.07700000000001,25,
22.738000000000003,114.09700000000001,20,
22.738000000000003,114.117,7,
22.738000000000003,114.137,25,
22.738000000000003,114.15700000000001,36,
22.738000000000003,114.177,17,
22.738000000000003,114.197,11,
22.738000000000003,114.23700000000001,79,
22.738000000000003,114.257,113,
22.738000000000003,114.277,96,
22.738000000000003,114.29700000000001,47,
22.738000000000003,114.31700000000001,19,
22.738000000000003,114.337,8,
22.738000000000003,114.37700000000001,21,
22.738000000000003,114.397,13,
22.738000000000003,114.477,10,
22.738000000000003,114.537,21,
22.738000000000003,114.95700000000001,6,
22.738000000000003,115.49700000000001,5,
22.738000000000003,115.51700000000001,6,
22.758000000000003,110.43700000000001,5,
22.758000000000003,111.57700000000001,52,
22.758000000000003,111.59700000000001,37,
22.758000000000003,111.93700000000001,5,
22.758000000000003,112.917,8,
22.758000000000003,112.95700000000001,48,
22.758000000000003,112.977,69,
22.758000000000003,112.99700000000001,8,
22.758000000000003,113.117,5,
22.758000000000003,113.197,5,
22.758000000000003,113.257,48,
22.758000000000003,113.277,98,
22.758000000000003,113.29700000000001,46,
22.758000000000003,113.31700000000001,19,
22.758000000000003,113.337,13,
22.758000000000003,113.35700000000001,12,
22.758000000000003,113.37700000000001,7,
22.758000000000003,113.557,7,
22.758000000000003,113.57700000000001,16,
22.758000000000003,113.59700000000001,17,
22.758000000000003,113.697,8,
22.758000000000003,113.71700000000001,5,
22.758000000000003,113.757,5,
22.758000000000003,113.777,14,
22.758000000000003,113.79700000000001,43,
22.758000000000003,113.81700000000001,55,
22.758000000000003,113.837,56,
22.758000000000003,113.85700000000001,72,
22.758000000000003,113.87700000000001,15,
22.758000000000003,113.897,17,
22.758000000000003,113.917,22,
22.758000000000003,113.93700000000001,39,
22.758000000000003,113.95700000000001,38,
22.758000000000003,114.01700000000001,17,
22.758000000000003,114.037,25,
22.758000000000003,114.057,14,
22.758000000000003,114.07700000000001,5,
22.758000000000003,114.09700000000001,10,
22.758000000000003,114.117,20,
22.758000000000003,114.137,35,
22.758000000000003,114.15700000000001,40,
22.758000000000003,114.177,5,
22.758000000000003,114.23700000000001,18,
22.758000000000003,114.257,19,
22.758000000000003,114.277,25,
22.758000000000003,114.29700000000001,23,
22.758000000000003,114.31700000000001,16,
22.758000000000003,114.337,7,
22.758000000000003,114.35700000000001,5,
22.758000000000003,114.37700000000001,27,
22.758000000000003,114.397,21,
22.758000000000003,114.417,9,
22.758000000000003,114.43700000000001,14,
22.758000000000003,114.45700000000001,8,
22.758000000000003,114.477,18,
22.758000000000003,114.49700000000001,13,
22.758000000000003,114.537,5,
22.758000000000003,114.65700000000001,8,
22.758000000000003,114.95700000000001,23,
22.758000000000003,114.977,17,
22.758000000000003,115.37700000000001,9,
22.778000000000002,110.35700000000001,6,
22.778000000000002,110.37700000000001,6,
22.778000000000002,111.557,5,
22.778000000000002,111.57700000000001,54,
22.778000000000002,111.59700000000001,45,
22.778000000000002,112.57700000000001,5,
22.778000000000002,112.59700000000001,5,
22.778000000000002,112.917,8,
22.778000000000002,112.93700000000001,11,
22.778000000000002,112.95700000000001,90,
22.778000000000002,112.977,99,
22.778000000000002,112.99700000000001,13,
22.778000000000002,113.01700000000001,6,
22.778000000000002,113.137,6,
22.778000000000002,113.15700000000001,32,
22.778000000000002,113.177,32,
22.778000000000002,113.197,10,
22.778000000000002,113.23700000000001,9,
22.778000000000002,113.257,39,
22.778000000000002,113.277,105,
22.778000000000002,113.29700000000001,81,
22.778000000000002,113.31700000000001,25,
22.778000000000002,113.337,15,
22.778000000000002,113.35700000000001,5,
22.778000000000002,113.397,7,
22.778000000000002,113.49700000000001,5,
22.778000000000002,113.51700000000001,5,
22.778000000000002,113.537,9,
22.778000000000002,113.557,14,
22.778000000000002,113.57700000000001,8,
22.778000000000002,113.59700000000001,8,
22.778000000000002,113.617,7,
22.778000000000002,113.697,20,
22.778000000000002,113.71700000000001,14,
22.778000000000002,113.73700000000001,11,
22.778000000000002,113.757,36,
22.778000000000002,113.777,53,
22.778000000000002,113.79700000000001,42,
22.778000000000002,113.81700000000001,32,
22.778000000000002,113.837,58,
22.778000000000002,113.85700000000001,63,
22.778000000000002,113.87700000000001,40,
22.778000000000002,113.897,59,
22.778000000000002,113.917,48,
22.778000000000002,113.93700000000001,25,
22.778000000000002,113.95700000000001,26,
22.778000000000002,114.057,13,
22.778000000000002,114.07700000000001,17,
22.778000000000002,114.09700000000001,31,
22.778000000000002,114.117,21,
22.778000000000002,114.137,16,
22.778000000000002,114.15700000000001,19,
22.778000000000002,114.277,5,
22.778000000000002,114.29700000000001,24,
22.778000000000002,114.31700000000001,35,
22.778000000000002,114.337,23,
22.778000000000002,114.37700000000001,10,
22.778000000000002,114.397,11,
22.778000000000002,114.417,5,
22.778000000000002,114.43700000000001,9,
22.778000000000002,114.45700000000001,32,
22.778000000000002,114.477,70,
22.778000000000002,114.49700000000001,34,
22.778000000000002,114.65700000000001,9,
22.778000000000002,114.677,7,
22.778000000000002,114.95700000000001,15,
22.778000000000002,115.35700000000001,51,
22.778000000000002,115.37700000000001,77,
22.778000000000002,115.397,14,
22.798000000000002,110.35700000000001,7,
22.798000000000002,110.37700000000001,7,
22.798000000000002,111.57700000000001,5,
22.798000000000002,112.23700000000001,5,
22.798000000000002,112.51700000000001,5,
22.798000000000002,112.57700000000001,9,
22.798000000000002,112.59700000000001,5,
22.798000000000002,112.93700000000001,5,
22.798000000000002,112.95700000000001,6,
22.798000000000002,112.977,5,
22.798000000000002,112.99700000000001,5,
22.798000000000002,113.01700000000001,7,
22.798000000000002,113.117,7,
22.798000000000002,113.137,9,
22.798000000000002,113.15700000000001,40,
22.798000000000002,113.177,39,
22.798000000000002,113.197,9,
22.798000000000002,113.21700000000001,7,
22.798000000000002,113.23700000000001,10,
22.798000000000002,113.257,11,
22.798000000000002,113.277,48,
22.798000000000002,113.29700000000001,54,
22.798000000000002,113.31700000000001,19,
22.798000000000002,113.397,24,
22.798000000000002,113.417,31,
22.798000000000002,113.51700000000001,13,
22.798000000000002,113.537,39,
22.798000000000002,113.557,33,
22.798000000000002,113.57700000000001,8,
22.798000000000002,113.59700000000001,7,
22.798000000000002,113.677,21,
22.798000000000002,113.697,47,
22.798000000000002,113.71700000000001,24,
22.798000000000002,113.73700000000001,38,
22.798000000000002,113.757,44,
22.798000000000002,113.777,48,
22.798000000000002,113.79700000000001,61,
22.798000000000002,113.81700000000001,55,
22.798000000000002,113.837,27,
22.798000000000002,113.85700000000001,41,
22.798000000000002,113.87700000000001,60,
22.798000000000002,113.897,74,
22.798000000000002,113.917,33,
22.798000000000002,113.93700000000001,17,
22.798000000000002,113.95700000000001,16,
22.798000000000002,113.977,5,
22.798000000000002,114.037,11,
22.798000000000002,114.057,19,
22.798000000000002,114.07700000000001,31,
22.798000000000002,114.09700000000001,34,
22.798000000000002,114.117,23,
22.798000000000002,114.137,23,
22.798000000000002,114.15700000000001,27,
22.798000000000002,114.31700000000001,10,
22.798000000000002,114.337,8,
22.798000000000002,114.45700000000001,46,
22.798000000000002,114.477,86,
22.798000000000002,114.49700000000001,25,
22.798000000000002,114.917,7,
22.798000000000002,114.93700000000001,21,
22.798000000000002,115.35700000000001,10,
22.798000000000002,115.37700000000001,42,
22.798000000000002,115.397,10,
22.798000000000002,115.417,7,
22.818,112.51700000000001,5,
22.818,112.57700000000001,6,
22.818,112.79700000000001,15,
22.818,112.81700000000001,15,
22.818,113.037,5,
22.818,113.07700000000001,6,
22.818,113.137,8,
22.818,113.15700000000001,6,
22.818,113.177,9,
22.818,113.197,6,
22.818,113.21700000000001,15,
22.818,113.23700000000001,15,
22.818,113.257,43,
22.818,113.277,53,
22.818,113.29700000000001,23,
22.818,113.31700000000001,9,
22.818,113.37700000000001,9,
22.818,113.397,8,
22.818,113.417,27,
22.818,113.43700000000001,7,
22.818,113.49700000000001,5,
22.818,113.51700000000001,25,
22.818,113.537,23,
22.818,113.557,22,
22.818,113.65700000000001,23,
22.818,113.677,123,
22.818,113.697,102,
22.818,113.71700000000001,40,
22.818,113.73700000000001,39,
22.818,113.757,14,
22.818,113.777,6,
22.818,113.79700000000001,78,
22.818,113.81700000000001,97,
22.818,113.837,31,
22.818,113.85700000000001,26,
22.818,113.87700000000001,37,
22.818,113.897,28,
22.818,113.917,11,
22.818,113.95700000000001,6,
22.818,114.057,8,
22.818,114.07700000000001,40,
22.818,114.09700000000001,80,
22.818,114.117,41,
22.818,114.137,11,
22.818,114.15700000000001,24,
22.818,114.177,30,
22.818,114.197,8,
22.818,114.337,6,
22.818,114.43700000000001,15,
22.818,114.45700000000001,17,
22.818,114.477,24,
22.818,114.93700000000001,19,
22.818,115.15700000000001,6,
22.818,115.177,6,
22.818,115.81700000000001,6,
22.818,115.837,12,
22.838,110.557,9,
22.838,112.79700000000001,9,
22.838,112.81700000000001,7,
22.838,112.93700000000001,7,
22.838,112.95700000000001,7,
22.838,112.99700000000001,20,
22.838,113.01700000000001,43,
22.838,113.037,23,
22.838,113.057,7,
22.838,113.07700000000001,11,
22.838,113.09700000000001,5,
22.838,113.137,14,
22.838,113.15700000000001,12,
22.838,113.177,9,
22.838,113.197,11,
22.838,113.21700000000001,9,
22.838,113.23700000000001,44,
22.838,113.257,172,
22.838,113.277,161,
22.838,113.29700000000001,29,
22.838,113.337,11,
22.838,113.35700000000001,11,
22.838,113.49700000000001,5,
22.838,113.51700000000001,13,
22.838,113.537,8,
22.838,113.637,17,
22.838,113.65700000000001,18,
22.838,113.677,106,
22.838,113.697,67,
22.838,113.71700000000001,40,
22.838,113.73700000000001,31,
22.838,113.757,12,
22.838,113.79700000000001,6,
22.838,113.81700000000001,19,
22.838,113.87700000000001,5,
22.838,113.977,14,
22.838,113.99700000000001,14,
22.838,114.01700000000001,8,
22.838,114.07700000000001,7,
22.838,114.09700000000001,46,
22.838,114.117,25,
22.838,114.137,5,
22.838,114.15700000000001,49,
22.838,114.177,58,
22.838,114.197,12,
22.838,114.337,5,
22.838,114.35700000000001,6,
22.838,114.37700000000001,6,
22.838,114.43700000000001,15,
22.838,114.81700000000001,10,
22.858,110.537,21,
22.858,110.557,73,
22.858,110.57700000000001,38,
22.858,110.837,5,
22.858,112.697,7,
22.858,112.71700000000001,10,
22.858,112.73700000000001,7,
22.858,112.757,8,
22.858,112.79700000000001,7,
22.858,112.99700000000001,9,
22.858,113.01700000000001,22,
22.858,113.037,23,
22.858,113.057,35,
22.858,113.07700000000001,12,
22.858,113.09700000000001,11,
22.858,113.117,16,
22.858,113.137,60,
22.858,113.15700000000001,36,
22.858,113.177,12,
22.858,113.197,5,
22.858,113.21700000000001,11,
22.858,113.23700000000001,46,
22.858,113.257,112,
22.858,113.277,73,
22.858,113.337,7,
22.858,113.35700000000001,9,
22.858,113.397,5,
22.858,113.45700000000001,10,
22.858,113.477,10,
22.858,113.51700000000001,5,
22.858,113.617,6,
22.858,113.637,21,
22.858,113.65700000000001,18,
22.858,113.677,39,
22.858,113.697,29,
22.858,113.71700000000001,11,
22.858,113.73700000000001,10,
22.858,113.837,6,
22.858,113.85700000000001,5,
22.858,113.99700000000001,7,
22.858,114.01700000000001,7,
22.858,114.09700000000001,23,
22.858,114.117,12,
22.858,114.137,17,
22.858,114.15700000000001,30,
22.858,114.177,28,
22.858,114.337,15,
22.858,114.35700000000001,6,
22.858,114.537,5,
22.858,114.557,8,
22.878,110.557,47,
22.878,112.71700000000001,6,
22.878,112.777,9,
22.878,112.79700000000001,9,
22.878,112.81700000000001,5,
22.878,112.837,10,
22.878,112.85700000000001,9,
22.878,112.87700000000001,12,
22.878,112.897,8,
22.878,112.917,5,
22.878,112.977,5,
22.878,112.99700000000001,7,
22.878,113.037,10,
22.878,113.057,32,
22.878,113.07700000000001,54,
22.878,113.09700000000001,34,
22.878,113.117,5,
22.878,113.137,40,
22.878,113.15700000000001,19,
22.878,113.177,10,
22.878,113.197,16,
22.878,113.21700000000001,68,
22.878,113.23700000000001,47,
22.878,113.257,15,
22.878,113.277,17,
22.878,113.29700000000001,7,
22.878,113.35700000000001,5,
22.878,113.45700000000001,18,
22.878,113.477,14,
22.878,113.49700000000001,5,
22.878,113.617,5,
22.878,113.637,6,
22.878,113.65700000000001,24,
22.878,113.677,27,
22.878,113.697,5,
22.878,113.81700000000001,8,
22.878,113.837,14,
22.878,113.85700000000001,6,
22.878,113.99700000000001,10,
22.878,114.01700000000001,10,
22.878,114.09700000000001,10,
22.878,114.117,6,
22.878,114.337,14,
22.878,114.35700000000001,13,
22.878,114.557,7,
22.878,116.07700000000001,8,
22.878,116.09700000000001,9,
22.898000000000003,110.897,6,
22.898000000000003,110.917,6,
22.898000000000003,111.277,6,
22.898000000000003,111.29700000000001,6,
22.898000000000003,112.81700000000001,8,
22.898000000000003,112.837,14,
22.898000000000003,112.85700000000001,47,
22.898000000000003,112.87700000000001,105,
22.898000000000003,112.897,89,
22.898000000000003,112.917,13,
22.898000000000003,112.977,6,
22.898000000000003,112.99700000000001,5,
22.898000000000003,113.037,9,
22.898000000000003,113.057,19,
22.898000000000003,113.07700000000001,23,
22.898000000000003,113.09700000000001,18,
22.898000000000003,113.137,6,
22.898000000000003,113.15700000000001,14,
22.898000000000003,113.197,17,
22.898000000000003,113.21700000000001,35,
22.898000000000003,113.23700000000001,17,
22.898000000000003,113.257,7,
22.898000000000003,113.277,6,
22.898000000000003,113.31700000000001,5,
22.898000000000003,113.337,12,
22.898000000000003,113.35700000000001,21,
22.898000000000003,113.397,9,
22.898000000000003,113.417,11,
22.898000000000003,113.45700000000001,21,
22.898000000000003,113.477,25,
22.898000000000003,113.617,16,
22.898000000000003,113.637,10,
22.898000000000003,113.65700000000001,35,
22.898000000000003,113.677,30,
22.898000000000003,113.81700000000001,7,
22.898000000000003,113.837,47,
22.898000000000003,113.85700000000001,38,
22.898000000000003,113.917,6,
22.898000000000003,113.99700000000001,15,
22.898000000000003,114.01700000000001,17,
22.898000000000003,114.057,6,
22.898000000000003,114.07700000000001,28,
22.898000000000003,114.09700000000001,12,
22.898000000000003,114.477,8,
22.898000000000003,114.49700000000001,10,
22.898000000000003,115.21700000000001,10,
22.898000000000003,115.23700000000001,10,
22.898000000000003,115.917,6,
22.918000000000003,110.897,6,
22.918000000000003,110.917,6,
22.918000000000003,110.977,10,
22.918000000000003,110.99700000000001,76,
22.918000000000003,111.01700000000001,68,
22.918000000000003,111.29700000000001,6,
22.918000000000003,111.73700000000001,6,
22.918000000000003,112.037,29,
22.918000000000003,112.057,36,
22.918000000000003,112.87700000000001,22,
22.918000000000003,112.897,24,
22.918000000000003,112.917,9,
22.918000000000003,113.01700000000001,17,
22.918000000000003,113.037,18,
22.918000000000003,113.057,5,
22.918000000000003,113.07700000000001,24,
22.918000000000003,113.09700000000001,28,
22.918000000000003,113.117,11,
22.918000000000003,113.15700000000001,10,
22.918000000000003,113.177,14,
22.918000000000003,113.197,19,
22.918000000000003,113.21700000000001,71,
22.918000000000003,113.23700000000001,21,
22.918000000000003,113.257,7,
22.918000000000003,113.277,7,
22.918000000000003,113.337,20,
22.918000000000003,113.35700000000001,66,
22.918000000000003,113.37700000000001,59,
22.918000000000003,113.397,16,
22.918000000000003,113.417,6,
22.918000000000003,113.477,8,
22.918000000000003,113.617,23,
22.918000000000003,113.637,34,
22.918000000000003,113.65700000000001,49,
22.918000000000003,113.677,33,
22.918000000000003,113.71700000000001,9,
22.918000000000003,113.81700000000001,14,
22.918000000000003,113.837,44,
22.918000000000003,113.85700000000001,43,
22.918000000000003,113.87700000000001,5,
22.918000000000003,113.897,18,
22.918000000000003,113.917,10,
22.918000000000003,113.93700000000001,20,
22.918000000000003,113.95700000000001,6,
22.918000000000003,113.977,15,
22.918000000000003,113.99700000000001,19,
22.918000000000003,114.01700000000001,54,
22.918000000000003,114.037,40,
22.918000000000003,114.057,24,
22.918000000000003,114.07700000000001,60,
22.918000000000003,114.09700000000001,32,
22.918000000000003,114.117,8,
22.918000000000003,115.917,6,
22.918000000000003,115.93700000000001,6,
22.938000000000002,110.99700000000001,59,
22.938000000000002,111.01700000000001,34,
22.938000000000002,111.71700000000001,9,
22.938000000000002,111.73700000000001,10,
22.938000000000002,112.037,71,
22.938000000000002,112.057,85,
22.938000000000002,112.07700000000001,15,
22.938000000000002,112.197,7,
22.938000000000002,112.417,5,
22.938000000000002,112.637,6,
22.938000000000002,112.65700000000001,6,
22.938000000000002,112.81700000000001,6,
22.938000000000002,112.917,12,
22.938000000000002,112.93700000000001,9,
22.938000000000002,112.977,23,
22.938000000000002,112.99700000000001,35,
22.938000000000002,113.01700000000001,6,
22.938000000000002,113.037,18,
22.938000000000002,113.057,8,
22.938000000000002,113.07700000000001,26,
22.938000000000002,113.09700000000001,37,
22.938000000000002,113.117,34,
22.938000000000002,113.137,15,
22.938000000000002,113.15700000000001,12,
22.938000000000002,113.177,10,
22.938000000000002,113.197,15,
22.938000000000002,113.21700000000001,65,
22.938000000000002,113.23700000000001,32,
22.938000000000002,113.257,21,
22.938000000000002,113.277,26,
22.938000000000002,113.29700000000001,5,
22.938000000000002,113.337,16,
22.938000000000002,113.35700000000001,140,
22.938000000000002,113.37700000000001,193,
22.938000000000002,113.397,77,
22.938000000000002,113.417,35,
22.938000000000002,113.637,17,
22.938000000000002,113.65700000000001,59,
22.938000000000002,113.677,106,
22.938000000000002,113.697,36,
22.938000000000002,113.71700000000001,22,
22.938000000000002,113.73700000000001,7,
22.938000000000002,113.79700000000001,9,
22.938000000000002,113.81700000000001,12,
22.938000000000002,113.85700000000001,15,
22.938000000000002,113.87700000000001,20,
22.938000000000002,113.897,25,
22.938000000000002,113.917,37,
22.938000000000002,113.93700000000001,66,
22.938000000000002,113.95700000000001,31,
22.938000000000002,113.977,15,
22.938000000000002,113.99700000000001,9,
22.938000000000002,114.01700000000001,24,
22.938000000000002,114.037,16,
22.938000000000002,114.057,5,
22.938000000000002,114.07700000000001,11,
22.938000000000002,114.09700000000001,11,
22.938000000000002,114.117,5,
22.938000000000002,114.31700000000001,9,
22.938000000000002,114.337,8,
22.938000000000002,114.49700000000001,5,
22.938000000000002,114.51700000000001,5,
22.938000000000002,114.65700000000001,8,
22.938000000000002,115.477,6,
22.938000000000002,115.637,18,
22.938000000000002,115.65700000000001,24,
22.938000000000002,115.79700000000001,6,
22.958000000000002,112.037,18,
22.958000000000002,112.057,25,
22.958000000000002,112.07700000000001,8,
22.958000000000002,112.09700000000001,6,
22.958000000000002,112.117,14,
22.958000000000002,112.137,17,
22.958000000000002,112.35700000000001,7,
22.958000000000002,112.37700000000001,7,
22.958000000000002,112.417,7,
22.958000000000002,112.43700000000001,5,
22.958000000000002,112.917,5,
22.958000000000002,112.93700000000001,8,
22.958000000000002,112.95700000000001,15,
22.958000000000002,112.977,49,
22.958000000000002,112.99700000000001,49,
22.958000000000002,113.01700000000001,25,
22.958000000000002,113.037,26,
22.958000000000002,113.057,20,
22.958000000000002,113.07700000000001,48,
22.958000000000002,113.09700000000001,116,
22.958000000000002,113.117,64,
22.958000000000002,113.137,18,
22.958000000000002,113.15700000000001,11,
22.958000000000002,113.177,10,
22.958000000000002,113.197,8,
22.958000000000002,113.21700000000001,17,
22.958000000000002,113.23700000000001,53,
22.958000000000002,113.257,55,
22.958000000000002,113.277,31,
22.958000000000002,113.31700000000001,8,
22.958000000000002,113.337,18,
22.958000000000002,113.35700000000001,104,
22.958000000000002,113.37700000000001,139,
22.958000000000002,113.397,57,
22.958000000000002,113.417,32,
22.958000000000002,113.43700000000001,37,
22.958000000000002,113.45700000000001,33,
22.958000000000002,113.477,12,
22.958000000000002,113.49700000000001,14,
22.958000000000002,113.65700000000001,18,
22.958000000000002,113.677,90,
22.958000000000002,113.697,51,
22.958000000000002,113.71700000000001,10,
22.958000000000002,113.73700000000001,5,
22.958000000000002,113.757,5,
22.958000000000002,113.777,11,
22.958000000000002,113.79700000000001,11,
22.958000000000002,113.87700000000001,12,
22.958000000000002,113.897,16,
22.958000000000002,113.917,33,
22.958000000000002,113.93700000000001,47,
22.958000000000002,113.95700000000001,20,
22.958000000000002,113.977,9,
22.958000000000002,113.99700000000001,47,
22.958000000000002,114.01700000000001,30,
22.958000000000002,114.037,14,
22.958000000000002,114.057,12,
22.958000000000002,114.137,17,
22.958000000000002,114.15700000000001,27,
22.958000000000002,114.197,6,
22.958000000000002,114.29700000000001,5,
22.958000000000002,114.31700000000001,13,
22.958000000000002,114.337,5,
22.958000000000002,114.49700000000001,5,
22.958000000000002,114.51700000000001,5,
22.958000000000002,114.65700000000001,7,
22.958000000000002,114.697,5,
22.958000000000002,115.31700000000001,16,
22.958000000000002,115.337,39,
22.958000000000002,115.35700000000001,8,
22.958000000000002,115.45700000000001,7,
22.958000000000002,115.477,7,
22.958000000000002,115.637,31,
22.958000000000002,115.65700000000001,29,
22.958000000000002,115.777,5,
22.958000000000002,115.79700000000001,5,
