,lat,lng,name
121,28.213934,112.989628,长沙市开福区
122,28.210506,112.989259,长沙市开福区
123,28.30996,112.968283,长沙市开福区
124,28.250946,113.022888,长沙市开福区
125,28.203842,112.997396,长沙市开福区
126,28.219672,112.989781,湘雅路84号1-6层
127,28.209094,112.98752,长沙市开福区
128,28.206813,112.982015,长沙市开福区
129,28.204513,112.990559,长沙市开福区
130,28.270747,112.987945,长沙市开福区
131,28.25767,113.014807,长沙市开福区
132,28.216358,112.9867,长沙市开福区
133,28.219435,112.990677,长沙市开福区
134,28.208648,112.987415,司马里与蔡锷北路交叉口西100米
135,28.23568,113.00126,长沙市开福区
136,28.255765,113.02578,长沙市开福区
137,28.215917,112.992669,芙蓉中路一段378号
138,28.303321,113.004886,长沙市开福区
139,28.248474,113.029731,长沙市开福区
140,28.233123,112.989467,湖南省长沙市开福区新河路217
141,28.206651,112.981938,长沙市开福区
142,28.221541,112.986289,湖南省长沙市开福区文昌阁街155
143,28.23415,112.99112,长沙市开福区
144,28.237224,112.994386,湖南省长沙市开福区芙蓉北路2段178号
145,28.213677,112.99735,长沙市开福区
146,28.237081,112.986284,湘江北路1200号北辰三洲奥城E5区1054
147,28.26516,112.986296,长沙市开福区
148,28.242791,113.022997,长沙市开福区
149,28.343712,112.974444,长沙市开福区
150,28.261187,112.990798,长沙市开福区
151,28.23229,113.016191,长沙市开福区
152,28.210094,112.98831,长沙市开福区
153,28.227197,113.010414,长沙市开福区
154,28.221195,112.999804,长沙市开福区
155,28.25036,113.023234,长沙市开福区
156,28.235512,113.001199,长沙市开福区
157,28.307301,113.011685,长沙市开福区
158,28.206931,112.981966,长沙市开福区
159,28.221602,112.999367,长沙市开福区
160,28.366888,113.026703,长沙市开福区
161,28.212693,112.986951,长沙市开福区
162,28.213867,112.995385,长沙市开福区
163,28.256919,113.039464,山月路299号学府华庭7-9号
164,28.216692,112.991502,留芳岭巷与芙蓉中路交叉口西北200米
165,28.219608,112.983956,长沙市开福区
166,28.303321,113.004886,长沙市开福区
167,28.232828,112.993704,长沙市开福区
168,28.26134,112.99081,湖南省长沙市开福区金马路金帆·江滨玫瑰园
169,28.313373,112.983872,长沙市开福区
170,28.202766,112.980868,长沙市开福区
171,28.209704,112.987589,长沙市开福区
172,28.251091,113.022893,长沙市开福区
173,28.21146,112.989064,开福区稻谷仓巷17号(稻谷仓门诊部)
174,28.271039,112.98447,长沙市开福区
175,28.238194,112.992809,长沙市开福区
